"","Estimate","Std..Error","df","t.value","Pr...t.."
"line3:density",-0.14282426141721,0.0813724776944577,417.477854565054,-1.7551912570918,0.079960047100387
"line4:density",-0.146217197068152,0.163068432221188,502.684253920946,-0.896661573773038,0.370328735373277
"line5:density",-0.0976821304556925,0.0681576995473237,427.878425286717,-1.43317821910743,0.152537169029872
"line6:density",0.279655673786922,0.361898762187207,561.772319606303,0.772745593537727,0.439997950352317
"line7:density",-0.0669377373422802,0.093120453582295,496.310585986437,-0.718829588637303,0.472584210233404
"line8:density",-0.0394989353889029,0.080115916173787,456.768353910351,-0.493022326590163,0.622233740709567
"line9:density",-0.156160109002295,0.0782587001735853,432.492807542459,-1.99543448403713,0.0466223510724287
"line10:density",-0.0592740683180143,0.10798282492971,452.531750314055,-0.54892125999295,0.583330218463554
"line11:density",-0.0453460719941165,0.072900398766356,439.918362557037,-0.622027763379588,0.534245851150083
"line12:density",0.33533806831393,0.262353480570654,601.988769969594,1.27819180284754,0.201674417936307
"line13:density",-0.0642895143864779,0.0667966916928952,405.734159458684,-0.962465546677904,0.3363890513465
"line14:density",-0.103847599880305,0.0699558145067157,451.936844435111,-1.4844741729129,0.138380282988361
"line15:density",-0.17923032528018,0.0642812114603595,410.030073687931,-2.78822258025902,0.00554651013994011
"line16:density",-0.120629549727913,0.0601859796091361,401.352394215874,-2.00427990889762,0.045711480105095
"line17:density",-0.161658094792859,0.070338496753318,422.92950798847,-2.2982875986077,0.0220324979152187
"line18:density",0.019558482321398,0.135676847658839,616.91201392173,0.144154899372206,0.885425231827856
"line19:density",-0.0532602820445722,0.0695014990487989,405.475231590782,-0.766318464687743,0.443932728882368
"line20:density",-0.0912333178134839,0.0704506159498134,466.324338019018,-1.29499673755124,0.195962131677111
"line21:density",-0.0598015082723638,0.0645008650524161,436.90249656916,-0.927142732485318,0.354364309540392
"sex2:density",-0.0352205773038584,0.0276734745034758,70514.6343453597,-1.27271974104425,0.203121706190439
"trial2:line2:sex2",2.41433997761272,12.8951986323407,70568.8281981786,0.187227823816349,0.851482548558675
"trial3:line2:sex2",-3.58913602907726,13.9922576350694,70664.2887391091,-0.256508715225602,0.797558798470356
"trial5:line2:sex2",1.56798698112333,12.7270763341253,70589.5496922552,0.12320087818748,0.901948380925902
"trial6:line2:sex2",-10.5460798376299,11.7227140676898,70608.7230060096,-0.899627831638154,0.368321408898469
"trial2:line4:sex2",24.7602353674061,40.8624008869289,70581.8252681847,0.605941766268717,0.54455537209994
"trial3:line4:sex2",68.3067707884309,26.1923162738483,62412.1385428341,2.60789347815839,0.00911229882549514
"trial4:line4:sex2",14.4012073068815,21.1680017887614,70520.2489058421,0.680329085881287,0.49629834516636
"trial2:line5:sex2",15.5573866950349,10.8701130080551,70650.8839240974,1.43120744775204,0.152375192855099
"trial4:line5:sex2",12.5841044659194,15.7138947401656,70618.4226606859,0.800826572533525,0.42323474757604
"trial2:line6:sex2",-26.5927924818218,28.1574088432045,70595.2298620921,-0.944433226434461,0.344951541218969
"trial4:line6:sex2",-35.5271917435338,27.1297886227446,70572.5722785062,-1.30952703825157,0.190360148173592
"trial2:line7:sex2",14.5308747113891,12.8589001246566,70729.9166368222,1.13002469655446,0.258469650254025
"trial3:line7:sex2",9.54244885863434,12.180203995645,70660.4686015383,0.783439165883116,0.433371890129026
"trial2:line8:sex2",13.5435541877252,11.7205433010655,70599.2698735539,1.15553979366247,0.247873357315003
"trial3:line8:sex2",3.86276986772695,11.9694606140536,70634.3553788105,0.32271879178846,0.746909174430741
"trial4:line8:sex2",2.85464600009641,15.5281895522178,69713.2108558673,0.183836370009323,0.854142357892354
"trial2:line9:sex2",21.6820553383174,11.739675189936,70557.5085186113,1.84690419347417,0.0647652111828139
"trial3:line9:sex2",24.8359526271924,12.3477121892792,70632.7875166738,2.01138091384702,0.0442890290461043
"trial4:line9:sex2",18.6614224621937,11.5369429281666,70537.4307036807,1.61753616867023,0.105767066335205
"trial5:line9:sex2",33.1914997547705,11.7494795960885,70695.9778521803,2.82493360521433,0.00473036552302393
"trial6:line9:sex2",24.7968824026764,18.7224477458182,66788.1311275344,1.32444660758714,0.185359296299557
"trial2:line10:sex2",12.9961612046076,13.007458642691,70548.5195272638,0.999131464616284,0.317734437522536
"trial3:line10:sex2",-7.31508945749993,16.8213614789907,70581.6597586054,-0.434869048301246,0.663658811745995
"trial4:line10:sex2",5.01338247778425,13.7271135260215,70617.1534701439,0.365217528672778,0.714950128504311
"trial2:line11:sex2",12.63383781275,11.7458805242999,70538.2048706484,1.0755973370079,0.282111057793155
"trial4:line11:sex2",8.55851685886474,10.8571627763673,70586.2367848582,0.78828300129146,0.430533835691361
"trial2:line12:sex2",-19.130533394464,24.5155740137268,70692.1341921357,-0.780342054554891,0.435192178058184
"trial3:line12:sex2",-17.2981358750714,23.5159832714262,70861.8352818646,-0.735590584302295,0.461982329068449
"trial4:line12:sex2",-15.298476578928,21.085290883633,70758.5490135135,-0.725552076248717,0.468115808767165
"trial2:line13:sex2",20.1960691509039,10.130350393883,70566.2134494221,1.99361999986683,0.0461974406046228
"trial3:line13:sex2",0.851568720283605,14.1253488886315,70379.4031134275,0.0602865619106212,0.951927575695682
"trial4:line13:sex2",10.3847936036601,13.419265978531,70499.3050179571,0.773871955461225,0.43900911047799
"trial2:line14:sex2",1.85802542734705,11.7107116505849,70865.8815770321,0.158660334468593,0.873936942852809
"trial3:line14:sex2",-8.09174173124872,11.6408875808177,70720.459334232,-0.695113811130915,0.486986263948037
"trial4:line14:sex2",-3.74189495841959,10.2590504639567,70641.7574661824,-0.364740866765989,0.715305941639126
"trial5:line14:sex2",-6.7411994701029,12.0114880657311,70629.4104046968,-0.561229335883506,0.57464298737795
"trial6:line14:sex2",-23.0224692705704,13.2526897476201,70871.5660683828,-1.73719220090432,0.082357595521758
"trial2:line15:sex2",30.3407729934164,11.0179285450212,70619.3291314378,2.75376381952729,0.0058929328242029
"trial3:line15:sex2",21.3821090308927,10.6388442503519,70658.1917332198,2.00981502574263,0.0444545640573651
"trial4:line15:sex2",17.7856840344047,13.5432405367119,70526.4521062019,1.31325172776727,0.189102411224993
"trial2:line16:sex2",-3.92959594994584,11.0483502052495,70537.9653220867,-0.355672645865147,0.722086796213458
"trial3:line16:sex2",-5.5635500662251,12.2709658811215,70609.2453184373,-0.453391372783819,0.650268340904243
"trial4:line16:sex2",-2.14730444196717,10.9263117534015,70525.8388971898,-0.196526008998295,0.844199043609519
"trial2:line17:sex2",21.5186060005654,12.4016164228497,70903.4595783845,1.7351452638801,0.0827194238030677
"trial3:line17:sex2",19.8238738924782,13.1857735599622,70647.5810964686,1.50342896473455,0.132732932053278
"trial4:line17:sex2",21.123657078359,10.8651043614987,70789.6693528003,1.94417433791176,0.051878387499798
"trial5:line17:sex2",31.7063990308303,10.829268649658,70622.2761643079,2.92784305723469,0.00341431203003005
"trial2:line18:sex2",-4.4691187769996,13.4274996014456,70629.2395420708,-0.332833283161556,0.739261120755989
"trial3:line18:sex2",8.90691003657886,14.4917549506164,70827.7038575317,0.614619144950418,0.538808242346717
"trial4:line18:sex2",10.866213126585,14.569083014427,70776.423202476,0.745840566343454,0.455766208397832
"trial2:line19:sex2",5.68161465635258,10.2078965351718,70576.8197210763,0.556590149280637,0.577809250414694
"trial3:line19:sex2",-2.85850359798672,11.7971410727481,70790.4354647559,-0.242304773704029,0.808544717026274
"trial4:line19:sex2",4.28688306993378,10.5960146934294,70640.2706003392,0.404575040141467,0.685791133538736
"trial5:line19:sex2",4.47234690118411,11.3744620478351,70633.5950432892,0.393191948979718,0.694178902317256
"trial6:line19:sex2",-3.39731810944207,10.2808487280087,70580.7906318309,-0.33045113290954,0.741060091703269
"trial2:line20:sex2",7.8198644065748,10.3166282108203,70765.8800999695,0.757986451268364,0.448461617884715
"trial3:line20:sex2",1.74691889286209,10.9981737250659,70694.5132234667,0.158837179383763,0.873797609449327
"trial4:line20:sex2",2.37158545733472,10.0666393898,70604.1922650104,0.235588597694055,0.813752605468392
"trial2:line21:sex2",3.64866104504932,11.0967104859396,70667.2557345333,0.328805644670326,0.742303570610559
"trial3:line21:sex2",15.3759740196083,17.3870703101704,70896.4410084135,0.884333803528379,0.376519044527542
"trial4:line21:sex2",3.639030855381,12.0592633242747,70586.039168614,0.301762284936245,0.762834172585594
"trial2:line2:density",0.0678251149207533,0.126945757402305,513.38384529126,0.534284219564804,0.593376192898969
"trial3:line2:density",0.232047576322353,0.139325399476662,768.400013587865,1.66550806381304,0.0962190427950756
"trial5:line2:density",0.195269105980159,0.125592171225089,572.500709368669,1.55478724569697,0.120549354377675
"trial6:line2:density",0.0454439620300302,0.102950774085504,487.665436165812,0.441414476323291,0.659108611858721
"trial2:line4:density",-0.455947131360739,0.995147204388651,995.203772459805,-0.458170539343314,0.646929947570237
"trial3:line4:density",0.199769720904489,0.654322468339273,3695.99753809003,0.305307750491164,0.760148965841653
"trial4:line4:density",0.496016486096905,0.321042002614022,733.717866808445,1.54502053332021,0.122772478015809
"trial2:line5:density",0.15774988160756,0.104472188681727,507.039637629392,1.5099701039876,0.131673951935789
"trial4:line5:density",0.200073051146335,0.245423830655609,748.896860243708,0.815214441938555,0.415208750934018
"trial2:line6:density",-0.136170784877351,0.40205359207606,658.841069924654,-0.338688143971589,0.734952583147447
"trial4:line6:density",-0.237607138977254,0.368432540773709,561.176873628458,-0.644913553179311,0.519246759748097
"trial2:line7:density",0.0681640439021262,0.125525801297917,609.326873341685,0.54302815196016,0.587308998894675
"trial3:line7:density",0.0908442310709579,0.111916539779599,584.107323528749,0.811714079526231,0.417286366980976
"trial2:line8:density",-0.0506678884634401,0.119768605902588,501.214698928508,-0.423048160923322,0.672441574405845
"trial3:line8:density",-0.00573760224543567,0.13181235803869,571.626196436103,-0.043528560833056,0.965295398334938
"trial4:line8:density",-0.138212875687034,0.26366131852913,1015.39771946669,-0.524206115853751,0.600249593183992
"trial2:line9:density",0.145741366774796,0.102616991804997,446.820593055584,1.42024594768621,0.156233463725314
"trial3:line9:density",0.22422793446445,0.117319991114055,574.850523584103,1.9112508647095,0.0564693584295694
"trial4:line9:density",0.177997052022817,0.123724069012703,535.829872021135,1.43866147826533,0.150830293683661
"trial5:line9:density",0.188559953970939,0.116494055133389,588.807355280486,1.61862297397952,0.106063902296146
"trial6:line9:density",0.304284987555459,0.74776510641477,5717.99523768505,0.406925898179954,0.684077645067721
"trial2:line10:density",0.0764792850771947,0.117260406809016,458.790030991622,0.652217463322959,0.514587520494106
"trial3:line10:density",-0.028707445508099,0.183891956850785,533.741826926146,-0.156110392209231,0.876005032814725
"trial4:line10:density",0.275596911795754,0.157943304812075,592.546771675463,1.74491037859228,0.0815188863632113
"trial2:line11:density",0.0519980914120483,0.0989721465065275,487.677038311633,0.525381061717388,0.599557098333638
"trial4:line11:density",0.134229165172072,0.108320916282158,528.256338094281,1.23918048128791,0.215828942852025
"trial2:line12:density",-0.966672096986827,0.369455885385424,747.810594111102,-2.61647502509907,0.00906363841639746
"trial3:line12:density",-0.49348701609957,0.383596304765622,1167.85818415855,-1.28647489553136,0.198532338123857
"trial4:line12:density",-0.208321765373362,0.269839620774467,601.431441772931,-0.772020672040148,0.440405425885549
"trial2:line13:density",0.14544332850142,0.084481595277529,436.867206680305,1.72159779918485,0.085850296603937
"trial3:line13:density",0.0379999592098798,0.241634503289259,2575.78885982853,0.157262140516374,0.87505058214879
"trial4:line13:density",0.173989252993529,0.175754961686781,634.458364083525,0.989953576978392,0.322574193486542
"trial2:line14:density",0.0758686711084999,0.124283015874674,669.675149460878,0.61045083734535,0.54177030763951
"trial3:line14:density",0.225555806207991,0.103507271593312,621.358341034174,2.17913005275819,0.0296969167016788
"trial4:line14:density",0.0266784089460247,0.100053348758031,469.282479861669,0.266641839350562,0.789862061351206
"trial5:line14:density",0.239866204188934,0.126847734344005,632.698452372889,1.89097744180773,0.0590839474465147
"trial6:line14:density",0.130568601404881,0.177050093675812,1149.99188777538,0.737466999842197,0.460988844292798
"trial2:line15:density",0.1967796830267,0.11247955710522,574.725362643059,1.74947064240857,0.0807434347541102
"trial3:line15:density",0.297380991268149,0.0905532824992046,561.404117686108,3.28404430033512,0.00108700852176736
"trial4:line15:density",0.276938183612666,0.133555682007967,486.352203961572,2.07357844645011,0.0386442762018761
"trial2:line16:density",0.0106700622022483,0.0864285856433245,446.252650598364,0.123455244845517,0.901802195954995
"trial3:line16:density",0.147399558348298,0.145055450345052,666.52379696301,1.01616008221456,0.309921874038269
"trial4:line16:density",0.0845120329742207,0.143228046557936,597.383667256533,0.590052262843895,0.555378729312601
"trial2:line17:density",0.124243808207513,0.150495976665853,803.004154426838,0.825562323724924,0.409297608241064
"trial3:line17:density",0.0826112497617734,0.15389457280678,694.454670171856,0.536804178698978,0.591574813597343
"trial4:line17:density",0.238062855345636,0.130027465201845,592.388749688913,1.83086592494966,0.0676227081629871
"trial5:line17:density",0.347700668191058,0.108704273819777,615.196175909695,3.19859243775012,0.00145194823561106
"trial2:line18:density",-0.174081622670894,0.19246069317726,657.425185938075,-0.904504809772048,0.366059115578397
"trial3:line18:density",0.189488223642439,0.211135433065647,956.322086323063,0.89747239907156,0.36969277436783
"trial4:line18:density",0.0658880748184784,0.22150029270859,879.485582119743,0.297462698639238,0.766183528642969
"trial2:line19:density",0.0391954788623785,0.0905933398805179,430.031495120607,0.432652984359256,0.665483783000934
"trial3:line19:density",-0.0233945506488824,0.111239995426383,621.728638829439,-0.210307008367009,0.833496968089794
"trial4:line19:density",0.114117582609249,0.1097026002709,502.442859544206,1.04024501085158,0.298726388477269
"trial5:line19:density",0.117915679269023,0.112488474522706,617.329170019387,1.04824676278476,0.294935148950696
"trial6:line19:density",0.0343711933175693,0.0846525610918787,434.757432508088,0.406026620745285,0.684922805311875
"trial2:line20:density",0.0665151829627033,0.102818350482551,533.215684927971,0.646919374319194,0.517962503953761
"trial3:line20:density",0.106535722821768,0.111781301980544,626.351494959618,0.953072838964702,0.340920815094597
"trial4:line20:density",0.118273871753363,0.096108289387958,498.927096415722,1.23063132750111,0.219040640390314
"trial2:line21:density",0.0134490896256009,0.101853088125185,549.07990113873,0.132044004488809,0.894997856755362
"trial3:line21:density",0.356877856972929,0.460237292340662,5014.52419693315,0.775421424800084,0.438127244667182
"trial4:line21:density",0.25295269915415,0.157571822970773,827.720351077756,1.60531682876493,0.108805528534007
"trial2:sex2:density",0.0512082420835892,0.0368409476089653,70592.3121199887,1.38998167547481,0.1645388247888
"trial3:sex2:density",0.0525713412934344,0.0497429213167309,70694.6519825924,1.05686075328576,0.290578753808206
"trial4:sex2:density",0.0321971987482,0.0434462223325138,70509.9719430725,0.741081664172782,0.45864639442156
"trial5:sex2:density",0.107809009505547,0.0702746660596055,70641.0340688126,1.53410916836097,0.12500727653634
"trial6:sex2:density",0.0256462029163,0.0386963701425814,70574.9878365628,0.662754744742298,0.50748980627801
"line2:sex2:density",-0.036296528065582,0.0567336773252339,70554.9158884891,-0.639770411100041,0.522323949037091
"line3:sex2:density",0.101123421314897,0.0429952218787498,70505.4155900914,2.35196882109538,0.0186770749590189
"line4:sex2:density",0.11495973396961,0.125720493081911,70557.9846781122,0.914407278809427,0.360506003282906
"line5:sex2:density",0.0645137956778734,0.0381356872826031,70536.5602563739,1.69169091407207,0.0907093388810268
"line6:sex2:density",-0.502415076719162,0.303865768327568,70575.3112307217,-1.65341123972068,0.0982516444992322
"line7:sex2:density",0.0451516137520439,0.0581257530996925,70513.1238331533,0.776791892478427,0.437284166585097
"line8:sex2:density",0.0712034810998085,0.0480726205135651,70562.5286691922,1.48116496124267,0.138567085811085
"line9:sex2:density",0.0918946786554747,0.0437136677839224,70525.8968730891,2.10219556752163,0.0355396840297178
"line10:sex2:density",0.0317400148604511,0.0628718127110711,70512.6391650202,0.504836960981434,0.613674931058399
"line11:sex2:density",0.0276260908920305,0.0424493006681109,70500.2771034406,0.650802026351967,0.515176412974385
"line12:sex2:density",-0.163163012809956,0.196890393870843,70635.6896456704,-0.828699712577083,0.407277148579441
"line13:sex2:density",0.0704945021034552,0.0343024621358479,70508.9693375676,2.05508577851573,0.0398743958742944
