"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial4:line18:density",0.0670600584583859,0.212347293717095,837.880423776135,0.315803687838511,0.752230164556163
"trial2:line19:density",0.0394478606292197,0.0847656092234461,373.250795469571,0.465375769614695,0.641933788236301
"trial3:line19:density",-0.0238440330755569,0.105516893805385,566.86831134186,-0.225973606838113,0.821303399159764
"trial4:line19:density",0.114207127033498,0.103278328616479,446.501821867181,1.10581889311554,0.269400380011785
"trial2:line20:density",0.0669091667247187,0.0970112312740915,477.910395050793,0.689705365512539,0.490714246136424
"trial3:line20:density",0.10595484165596,0.106051786855035,569.852254054813,0.999085869253592,0.318177141534789
"trial4:line20:density",0.117884977178915,0.0904556506789517,442.797675455401,1.30323508033033,0.193171756600201
"trial2:line21:density",0.0138103108321958,0.0962003854000496,493.424367256558,0.143557749532557,0.88590831416451
"trial3:line21:density",0.36685045572431,0.455241528942065,5172.51980485675,0.805836973126845,0.42037390019879
"trial4:line21:density",0.252483339676765,0.150797675840297,781.213371885818,1.67431850835791,0.0944682762852559
"trial2:sex2:density",0.0508930499551416,0.037213671036768,60265.4889212899,1.36759014999778,0.171445501283793
"trial3:sex2:density",0.0524267519878166,0.0502429187304931,60336.6579240214,1.04346549349646,0.296736934902676
"trial4:sex2:density",0.0321947306993858,0.0438881031674578,60184.8242230798,0.733563958700717,0.463217391070107
"line2:sex2:density",-0.0363753845169371,0.0573090746178917,60229.492891808,-0.634722943259337,0.525611538284237
"line3:sex2:density",0.101043940750949,0.0434326253007195,60181.1293159148,2.32645252391122,0.0199977250297764
"line4:sex2:density",0.115445375437658,0.126995318536194,60232.2215932714,0.909052213643257,0.363326202515166
"line5:sex2:density",0.0644553474166515,0.0385229074295228,60212.0607767137,1.67316933527335,0.094299159882493
"line6:sex2:density",-0.502021521835695,0.306943657477154,60247.7688396399,-1.63554942285478,0.101939146806155
"line7:sex2:density",0.0450660270590913,0.0587168119329185,60188.5240961944,0.767514883311057,0.442778458423616
"line8:sex2:density",0.0713508111514614,0.0485599418015428,60236.581847046,1.46933477480392,0.141747231526575
"line9:sex2:density",0.0919915515874936,0.0441578239076623,60201.3454920815,2.0832446766366,0.0372331354351127
"line10:sex2:density",0.0317133786734608,0.0635111488465574,60188.1698137329,0.499335616650238,0.617544792953584
"line11:sex2:density",0.0276192136063746,0.0428812869497969,60175.7906247887,0.644085464102552,0.519522470571599
"line12:sex2:density",-0.16406453737061,0.19887631890471,60306.1839857472,-0.824957633338036,0.40939890709654
"line13:sex2:density",0.0704045690170903,0.0346513564705209,60184.6469607886,2.03179835331947,0.0421784574317085
"line14:sex2:density",0.00251682715359765,0.0423321330607526,60306.6417917642,0.059454295628941,0.952590464844758
"line15:sex2:density",0.0891910796971985,0.0334848062828731,60221.0650726721,2.66362836158375,0.00773234812870939
"line16:sex2:density",0.0082059333088031,0.0303716467422336,60188.5804534175,0.270184010055413,0.787019619870537
"line17:sex2:density",0.09183935193478,0.0380118004397197,60186.2201951753,2.41607476816105,0.0156917962024718
"line18:sex2:density",-0.020715219868338,0.103551994236092,60218.2291315053,-0.200046556526074,0.841444845625123
"line19:sex2:density",0.018800203723428,0.0353543150138812,60211.4122742765,0.531765463877505,0.594890407095645
"line20:sex2:density",0.0388887628424673,0.0421461149923887,60370.8908704883,0.922712872811417,0.356160543187333
"line21:sex2:density",5.04034140473793e-05,0.0369036636311541,60342.7929753995,0.00136581057510043,0.998910245682823
"trial2:line2:sex2:density",0.0266703105708887,0.0840366761480628,60242.8153056355,0.317365129052685,0.750967663444005
"trial3:line2:sex2:density",-0.0363526489628133,0.111830203204674,60329.7453624433,-0.325070042985434,0.745129188195701
"trial2:line4:sex2:density",-0.223836825200156,1.06960109837408,60230.572107078,-0.209271312025029,0.834237153374067
"trial3:line4:sex2:density",-2.36913030580907,1.00908133393148,51583.5629683258,-2.34780906765832,0.0188879555261072
"trial4:line4:sex2:density",-0.142645815740127,0.274323745149728,60194.2495583968,-0.519990770985826,0.603071919833342
"trial2:line5:sex2:density",-0.0837600094011435,0.0699750254334052,60328.0153669046,-1.19699862747256,0.231311793320921
"trial4:line5:sex2:density",-0.08917407167493,0.220609489317506,60287.9912831331,-0.404216844664324,0.686054701812862
"trial2:line6:sex2:density",0.253891531197977,0.355726898987044,60299.3125386024,0.713725984514947,0.475399397823505
"trial4:line6:sex2:density",0.470978244550903,0.310682357425595,60249.352171547,1.51594782675645,0.12953779169799
"trial2:line7:sex2:density",-0.0871615856591056,0.0932697410691217,60456.4701242076,-0.934510857004638,0.350044170648314
"trial3:line7:sex2:density",-0.0808330759604672,0.0779694072386172,60312.7956191188,-1.03672810687256,0.29986674552868
"trial2:line8:sex2:density",-0.090578574428914,0.0804154425917338,60264.7095880526,-1.12638283779371,0.260007993168077
"trial3:line8:sex2:density",-0.0743246465857223,0.0945268578463745,60263.6231910837,-0.786280727817221,0.43170613222032
"trial4:line8:sex2:density",-0.0465097240938285,0.295957767973474,59537.1668982845,-0.157149867740579,0.875127269909414
"trial2:line9:sex2:density",-0.0853367729888145,0.0599235319981786,60229.446178612,-1.42409451084106,0.154424295867337
"trial3:line9:sex2:density",-0.130987158734909,0.0840694356878732,60295.8010804714,-1.55808300202262,0.119218821915283
"trial4:line9:sex2:density",-0.0371344585580897,0.0859617963424565,60196.9910473727,-0.431987931128761,0.665751732107736
"trial2:line10:sex2:density",-0.0570008009470059,0.0698739706781892,60212.7243483446,-0.815765876674279,0.414637280161104
"trial3:line10:sex2:density",0.0596040717432821,0.126905276482975,60239.3513213761,0.469673707785338,0.638589855184023
"trial4:line10:sex2:density",-0.0194724976736925,0.115561847905961,60317.9597721403,-0.168502823609556,0.866188287493588
"trial2:line11:sex2:density",-0.060271689132618,0.064297774502247,60208.440496717,-0.93738375238029,0.348564955482205
"trial4:line11:sex2:density",-0.0756237540652204,0.0730788136216894,60278.4755772114,-1.03482459987248,0.300754983751524
"trial2:line12:sex2:density",0.39499587110134,0.307792343539691,60360.6358260084,1.28331935277787,0.199385142161225
"trial3:line12:sex2:density",0.21454532010993,0.368852473804554,60444.28091922,0.581656177866962,0.560800463761505
